order_id,quantity,pizza_id,pizza_type_id,,,,,
8441,1,19207,southw_ckn_m,,,,,
8442,1,19208,pepperoni_m,,,,,
8443,1,19209,mexicana_m,,,,,
8443,1,19210,four_cheese_m,,,,,
8444,1,19211,four_cheese_l,,,,,
8445,1,19212,classic_dlx_l,,,,,
8446,1,19213,ckn_alfredo_m,,,,,
8447,1,19214,ckn_alfredo_l,,,,,
8447,1,19215,bbq_ckn_m,,,,,
8448,1,19216,thai_ckn_l,,,,,
8449,1,19217,classic_dlx_s,,,,,
8449,1,19218,bbq_ckn_s,,,,,
8449,1,19219,classic_dlx_s,,,,,
8450,1,19220,southw_ckn_m,,,,,
8451,1,19221,cali_ckn_s,,,,,
8451,1,19222,hawaiian_s,,,,,
8452,1,19223,sicilian_l,,,,,
8452,1,19224,pepperoni_s,,,,,
8452,1,19225,ital_cpcllo_m,,,,,
8452,1,19226,spin_pesto_s,,,,,
8452,1,19227,bbq_ckn_l,,,,,
8452,1,19228,hawaiian_m,,,,,
8452,1,19229,cali_ckn_s,,,,,
8452,1,19230,peppr_salami_m,,,,,
8453,1,19231,ital_veggie_m,,,,,
8454,1,19232,cali_ckn_l,,,,,
8454,1,19233,calabrese_l,,,,,
8454,1,19234,veggie_veg_m,,,,,
8455,1,19235,thai_ckn_l,,,,,
8456,1,19236,spinach_supr_s,,,,,
8457,1,19237,spin_pesto_l,,,,,
8458,1,19238,prsc_argla_s,,,,,
8459,1,19239,pepperoni_s,,,,,
8459,1,19240,hawaiian_s,,,,,
8459,1,19241,four_cheese_m,,,,,
8459,1,19242,classic_dlx_m,,,,,
8459,1,19243,calabrese_l,,,,,
8459,1,19244,big_meat_s,,,,,
8459,1,19245,southw_ckn_s,,,,,
8459,1,19246,sicilian_s,,,,,
8459,1,19247,four_cheese_m,,,,,
8459,1,19248,ital_veggie_l,,,,,
8459,1,19249,pepperoni_m,,,,,
8459,1,19250,thai_ckn_s,,,,,
8459,1,19251,hawaiian_s,,,,,
8460,1,19252,spinach_supr_l,,,,,
8461,1,19253,bbq_ckn_l,,,,,
8462,1,19254,thai_ckn_l,,,,,
8463,1,19255,hawaiian_m,,,,,
8463,1,19256,bbq_ckn_m,,,,,
8463,1,19257,hawaiian_m,,,,,
8463,1,19258,calabrese_l,,,,,
8464,1,19259,spinach_fet_s,,,,,
8465,1,19260,thai_ckn_l,,,,,
8465,1,19261,cali_ckn_m,,,,,
8466,1,19262,southw_ckn_l,,,,,
8467,1,19263,spin_pesto_s,,,,,
8468,1,19264,cali_ckn_m,,,,,
8468,1,19265,brie_carre_s,,,,,
8468,1,19266,four_cheese_l,,,,,
8469,1,19267,pep_msh_pep_l,,,,,
8470,1,19268,hawaiian_l,,,,,
8470,1,19269,napolitana_s,,,,,
8470,1,19270,bbq_ckn_l,,,,,
8471,1,19271,the_greek_xl,,,,,
8471,1,19272,hawaiian_l,,,,,
8472,1,19273,cali_ckn_l,,,,,
8473,1,19274,spinach_fet_m,,,,,
8473,1,19275,classic_dlx_l,,,,,
8473,1,19276,ital_veggie_m,,,,,
8474,1,19277,soppressata_l,,,,,
8474,1,19278,southw_ckn_s,,,,,
8474,1,19279,ckn_alfredo_m,,,,,
8475,1,19280,veggie_veg_m,,,,,
8476,1,19281,ckn_pesto_l,,,,,
8476,1,19282,prsc_argla_s,,,,,
8476,1,19283,pepperoni_m,,,,,
8476,1,19284,soppressata_s,,,,,
8477,1,19285,peppr_salami_m,,,,,
8478,1,19286,spicy_ital_m,,,,,
8478,1,19287,pepperoni_m,,,,,
8478,1,19288,ital_supr_m,,,,,
8479,1,19289,prsc_argla_m,,,,,
8480,1,19290,veggie_veg_s,,,,,
8480,1,19291,peppr_salami_l,,,,,
8481,1,19292,napolitana_m,,,,,
8482,1,19293,thai_ckn_m,,,,,
8483,1,19294,mexicana_l,,,,,
8483,1,19295,spinach_fet_m,,,,,
8484,1,19296,pep_msh_pep_s,,,,,
8484,1,19297,hawaiian_l,,,,,
8484,1,19298,southw_ckn_l,,,,,
8485,1,19299,prsc_argla_m,,,,,
8486,1,19300,napolitana_s,,,,,
8486,1,19301,soppressata_l,,,,,
8487,1,19302,classic_dlx_m,,,,,
8487,1,19303,spinach_supr_m,,,,,
8487,1,19304,southw_ckn_m,,,,,
8488,1,19305,napolitana_m,,,,,
8488,1,19306,ital_supr_m,,,,,
8489,1,19307,cali_ckn_m,,,,,
8489,1,19308,big_meat_s,,,,,
8490,1,19309,bbq_ckn_l,,,,,
8490,1,19310,thai_ckn_l,,,,,
8491,1,19311,ital_veggie_m,,,,,
8491,1,19312,classic_dlx_m,,,,,
8491,1,19313,calabrese_l,,,,,
8492,1,19314,southw_ckn_l,,,,,
8492,1,19315,napolitana_m,,,,,
8493,1,19316,veggie_veg_s,,,,,
8493,1,19317,brie_carre_s,,,,,
8494,1,19318,napolitana_s,,,,,
8494,1,19319,spicy_ital_m,,,,,
8494,1,19320,the_greek_xl,,,,,
8495,1,19321,peppr_salami_m,,,,,
8495,1,19322,calabrese_m,,,,,
8496,1,19323,spin_pesto_s,,,,,
8496,1,19324,hawaiian_m,,,,,
8496,1,19325,green_garden_l,,,,,
8497,1,19326,cali_ckn_m,,,,,
8497,1,19327,ital_supr_m,,,,,
8498,1,19328,the_greek_m,,,,,
8499,1,19329,spicy_ital_m,,,,,
8499,1,19330,soppressata_m,,,,,
8500,1,19331,veggie_veg_m,,,,,
8500,1,19332,veggie_veg_l,,,,,
8501,1,19333,thai_ckn_l,,,,,
8501,1,19334,spinach_supr_s,,,,,
8501,1,19335,soppressata_m,,,,,
8502,1,19336,sicilian_l,,,,,
8502,1,19337,mediterraneo_l,,,,,
8503,1,19338,ital_supr_l,,,,,
8504,1,19339,hawaiian_l,,,,,
8504,1,19340,green_garden_s,,,,,
8505,1,19341,four_cheese_l,,,,,
8506,1,19342,classic_dlx_s,,,,,
8506,1,19343,ckn_pesto_m,,,,,
8506,1,19344,big_meat_s,,,,,
8507,1,19345,spin_pesto_s,,,,,
8508,1,19346,sicilian_l,,,,,
8508,1,19347,pep_msh_pep_m,,,,,
8508,1,19348,sicilian_m,,,,,
8508,1,19349,spinach_fet_l,,,,,
8509,1,19350,the_greek_xl,,,,,
8510,1,19351,thai_ckn_l,,,,,
8510,1,19352,southw_ckn_l,,,,,
8510,1,19353,ckn_alfredo_m,,,,,
8511,1,19354,thai_ckn_s,,,,,
8512,1,19355,four_cheese_l,,,,,
8512,1,19356,classic_dlx_l,,,,,
8513,1,19357,mediterraneo_m,,,,,
8513,1,19358,four_cheese_m,,,,,
8513,1,19359,ckn_pesto_m,,,,,
8514,1,19360,calabrese_m,,,,,
8515,1,19361,spin_pesto_l,,,,,
8516,1,19362,ckn_pesto_s,,,,,
8517,1,19363,sicilian_s,,,,,
8517,1,19364,pep_msh_pep_s,,,,,
8517,1,19365,ital_supr_l,,,,,
8517,1,19366,classic_dlx_l,,,,,
8517,1,19367,cali_ckn_m,,,,,
8517,1,19368,thai_ckn_m,,,,,
8517,1,19369,spinach_fet_l,,,,,
8517,1,19370,pep_msh_pep_s,,,,,
8517,1,19371,ital_veggie_m,,,,,
8517,1,19372,ital_supr_l,,,,,
8518,1,19373,ital_cpcllo_l,,,,,
8519,1,19374,cali_ckn_m,,,,,
8519,1,19375,spicy_ital_m,,,,,
8519,1,19376,sicilian_l,,,,,
8520,1,19377,four_cheese_m,,,,,
8520,1,19378,veggie_veg_m,,,,,
8521,1,19379,ckn_pesto_l,,,,,
8522,1,19380,cali_ckn_l,,,,,
8522,1,19381,veggie_veg_l,,,,,
8522,1,19382,thai_ckn_m,,,,,
8522,1,19383,thai_ckn_l,,,,,
8522,1,19384,bbq_ckn_m,,,,,
8522,1,19385,spinach_fet_l,,,,,
8522,1,19386,spicy_ital_l,,,,,
8522,1,19387,mediterraneo_l,,,,,
8522,1,19388,ital_supr_m,,,,,
8523,1,19389,big_meat_s,,,,,
8524,1,19390,thai_ckn_s,,,,,
8525,1,19391,pep_msh_pep_m,,,,,
8525,1,19392,cali_ckn_l,,,,,
8526,1,19393,peppr_salami_l,,,,,
8527,1,19394,classic_dlx_m,,,,,
8527,1,19395,spinach_fet_m,,,,,
8527,1,19396,ital_cpcllo_l,,,,,
8528,1,19397,the_greek_l,,,,,
8529,1,19398,five_cheese_l,,,,,
8530,1,19399,mexicana_l,,,,,
8530,1,19400,four_cheese_l,,,,,
8531,1,19401,thai_ckn_s,,,,,
8531,1,19402,thai_ckn_m,,,,,
8532,1,19403,prsc_argla_l,,,,,
8532,1,19404,ital_supr_l,,,,,
8532,1,19405,bbq_ckn_s,,,,,
8533,1,19406,thai_ckn_l,,,,,
8533,1,19407,spinach_fet_s,,,,,
8533,1,19408,classic_dlx_m,,,,,
8534,1,19409,bbq_ckn_l,,,,,
8534,1,19410,calabrese_m,,,,,
8534,1,19411,big_meat_s,,,,,
8535,1,19412,spinach_supr_s,,,,,
8536,1,19413,thai_ckn_l,,,,,
8536,1,19414,spicy_ital_l,,,,,
8537,1,19415,bbq_ckn_l,,,,,
8537,1,19416,ital_supr_l,,,,,
8537,1,19417,classic_dlx_m,,,,,
8537,1,19418,mexicana_l,,,,,
8538,1,19419,ital_supr_s,,,,,
8538,1,19420,spicy_ital_l,,,,,
8538,1,19421,southw_ckn_l,,,,,
8539,1,19422,napolitana_l,,,,,
8539,1,19423,soppressata_m,,,,,
8540,1,19424,ital_cpcllo_s,,,,,
8540,1,19425,mexicana_l,,,,,
8541,1,19426,five_cheese_l,,,,,
8541,1,19427,prsc_argla_m,,,,,
8542,1,19428,four_cheese_l,,,,,
8542,1,19429,spin_pesto_s,,,,,
8542,1,19430,southw_ckn_l,,,,,
8542,1,19431,bbq_ckn_l,,,,,
8543,1,19432,pepperoni_m,,,,,
8543,1,19433,mexicana_m,,,,,
8544,1,19434,napolitana_m,,,,,
8544,1,19435,mediterraneo_l,,,,,
8545,1,19436,spicy_ital_m,,,,,
8545,1,19437,southw_ckn_l,,,,,
8545,1,19438,ital_cpcllo_m,,,,,
8546,1,19439,hawaiian_s,,,,,
8546,1,19440,pepperoni_s,,,,,
8546,1,19441,the_greek_s,,,,,
8546,1,19442,the_greek_m,,,,,
8547,1,19443,spinach_fet_m,,,,,
8548,1,19444,five_cheese_l,,,,,
8548,1,19445,classic_dlx_m,,,,,
8548,1,19446,calabrese_l,,,,,
8549,1,19447,mexicana_m,,,,,
8550,1,19448,mediterraneo_m,,,,,
8550,1,19449,bbq_ckn_m,,,,,
8550,1,19450,sicilian_l,,,,,
8551,1,19451,ital_supr_m,,,,,
8552,1,19452,southw_ckn_l,,,,,
8552,1,19453,green_garden_s,,,,,
8553,1,19454,bbq_ckn_l,,,,,
8553,1,19455,prsc_argla_s,,,,,
8553,1,19456,mexicana_m,,,,,
8553,1,19457,spin_pesto_m,,,,,
8554,1,19458,sicilian_m,,,,,
8555,1,19459,ital_cpcllo_l,,,,,
8556,1,19460,classic_dlx_m,,,,,
8557,1,19461,bbq_ckn_m,,,,,
8558,1,19462,green_garden_m,,,,,
8558,1,19463,hawaiian_s,,,,,
8559,1,19464,ital_supr_l,,,,,
8559,1,19465,cali_ckn_s,,,,,
8560,1,19466,mexicana_l,,,,,
8560,1,19467,ital_cpcllo_m,,,,,
8560,1,19468,soppressata_l,,,,,
8560,1,19469,pep_msh_pep_l,,,,,
8561,1,19470,ital_supr_l,,,,,
8561,1,19471,classic_dlx_m,,,,,
8561,1,19472,brie_carre_s,,,,,
8562,1,19473,spicy_ital_s,,,,,
8562,1,19474,veggie_veg_s,,,,,
8562,1,19475,thai_ckn_m,,,,,
8563,1,19476,southw_ckn_m,,,,,
8563,1,19477,sicilian_s,,,,,
8563,1,19478,pepperoni_s,,,,,
8564,1,19479,five_cheese_l,,,,,
8565,1,19480,cali_ckn_s,,,,,
8565,1,19481,bbq_ckn_m,,,,,
8565,1,19482,mexicana_m,,,,,
8565,1,19483,classic_dlx_m,,,,,
8566,1,19484,ital_supr_m,,,,,
8566,1,19485,big_meat_s,,,,,
8567,1,19486,spin_pesto_l,,,,,
8567,1,19487,mexicana_l,,,,,
8567,1,19488,ital_supr_l,,,,,
8568,1,19489,classic_dlx_m,,,,,
8569,1,19490,soppressata_s,,,,,
8569,1,19491,mexicana_m,,,,,
8570,1,19492,spinach_fet_l,,,,,
8570,1,19493,prsc_argla_s,,,,,
8570,1,19494,spin_pesto_s,,,,,
8570,1,19495,spinach_supr_l,,,,,
8571,1,19496,sicilian_m,,,,,
8572,1,19497,big_meat_s,,,,,
8572,1,19498,the_greek_s,,,,,
8573,1,19499,spicy_ital_l,,,,,
8573,1,19500,bbq_ckn_s,,,,,
8573,1,19501,cali_ckn_s,,,,,
8574,1,19502,southw_ckn_m,,,,,
8574,1,19503,cali_ckn_m,,,,,
8574,1,19504,pepperoni_m,,,,,
8574,1,19505,soppressata_l,,,,,
8575,1,19506,mediterraneo_l,,,,,
8575,1,19507,ital_veggie_m,,,,,
8575,1,19508,mexicana_m,,,,,
8575,1,19509,hawaiian_l,,,,,
8575,1,19510,southw_ckn_l,,,,,
8576,1,19511,napolitana_l,,,,,
8576,1,19512,cali_ckn_l,,,,,
8577,1,19513,classic_dlx_m,,,,,
8578,1,19514,cali_ckn_s,,,,,
8578,1,19515,cali_ckn_l,,,,,
8579,1,19516,hawaiian_s,,,,,
8580,1,19517,cali_ckn_m,,,,,
8580,1,19518,cali_ckn_s,,,,,
8580,1,19519,veggie_veg_m,,,,,
8580,1,19520,pep_msh_pep_m,,,,,
8581,1,19521,four_cheese_l,,,,,
8582,1,19522,ital_veggie_m,,,,,
8583,1,19523,thai_ckn_m,,,,,
8583,1,19524,sicilian_m,,,,,
8584,1,19525,green_garden_s,,,,,
8585,1,19526,bbq_ckn_s,,,,,
8585,1,19527,pepperoni_l,,,,,
8585,1,19528,classic_dlx_m,,,,,
8585,1,19529,calabrese_m,,,,,
8586,1,19530,five_cheese_l,,,,,
8587,1,19531,veggie_veg_m,,,,,
8587,1,19532,mexicana_l,,,,,
8588,1,19533,spinach_supr_s,,,,,
8588,1,19534,big_meat_s,,,,,
8588,1,19535,thai_ckn_s,,,,,
8589,1,19536,southw_ckn_l,,,,,
8590,1,19537,hawaiian_s,,,,,
8591,1,19538,brie_carre_s,,,,,
8591,1,19539,big_meat_s,,,,,
8591,1,19540,southw_ckn_l,,,,,
8591,1,19541,pepperoni_m,,,,,
8592,1,19542,cali_ckn_l,,,,,
8592,1,19543,mexicana_m,,,,,
8592,1,19544,five_cheese_l,,,,,
8593,1,19545,ckn_pesto_l,,,,,
8593,1,19546,cali_ckn_m,,,,,
8594,1,19547,spinach_supr_l,,,,,
8595,1,19548,five_cheese_l,,,,,
8596,1,19549,classic_dlx_m,,,,,
8596,1,19550,peppr_salami_l,,,,,
8597,1,19551,pep_msh_pep_s,,,,,
8597,1,19552,spin_pesto_m,,,,,
8597,1,19553,hawaiian_s,,,,,
8598,1,19554,cali_ckn_l,,,,,
8598,1,19555,pepperoni_l,,,,,
8598,1,19556,pep_msh_pep_s,,,,,
8598,1,19557,brie_carre_s,,,,,
8599,1,19558,prsc_argla_m,,,,,
8599,1,19559,ital_cpcllo_l,,,,,
8599,1,19560,spicy_ital_l,,,,,
8600,1,19561,bbq_ckn_l,,,,,
8601,1,19562,peppr_salami_m,,,,,
8602,1,19563,ckn_alfredo_m,,,,,
8602,1,19564,mexicana_s,,,,,
8602,1,19565,the_greek_m,,,,,
8603,1,19566,soppressata_s,,,,,
8603,1,19567,thai_ckn_m,,,,,
8603,1,19568,ckn_pesto_l,,,,,
8604,1,19569,thai_ckn_l,,,,,
8604,1,19570,spin_pesto_s,,,,,
8605,1,19571,pepperoni_m,,,,,
8605,1,19572,pep_msh_pep_m,,,,,
8605,1,19573,ital_cpcllo_m,,,,,
8606,1,19574,hawaiian_s,,,,,
8606,1,19575,green_garden_m,,,,,
8606,1,19576,four_cheese_l,,,,,
8606,1,19577,five_cheese_l,,,,,
8607,1,19578,ckn_pesto_l,,,,,
8608,1,19579,cali_ckn_m,,,,,
8608,1,19580,brie_carre_s,,,,,
8609,1,19581,bbq_ckn_l,,,,,
8609,1,19582,napolitana_m,,,,,
8610,1,19583,ital_supr_m,,,,,
8610,1,19584,soppressata_s,,,,,
8610,1,19585,cali_ckn_l,,,,,
8611,1,19586,brie_carre_s,,,,,
8612,1,19587,spicy_ital_s,,,,,
8612,1,19588,peppr_salami_l,,,,,
8612,1,19589,ital_supr_s,,,,,
8613,1,19590,thai_ckn_s,,,,,
8613,1,19591,sicilian_s,,,,,
8613,1,19592,sicilian_l,,,,,
8613,1,19593,mexicana_l,,,,,
8614,1,19594,mediterraneo_m,,,,,
8615,1,19595,ital_cpcllo_l,,,,,
8616,1,19596,five_cheese_l,,,,,
8617,1,19597,brie_carre_s,,,,,
8617,1,19598,big_meat_s,,,,,
8618,1,19599,bbq_ckn_m,,,,,
8618,1,19600,bbq_ckn_l,,,,,
8618,1,19601,mexicana_l,,,,,
8619,1,19602,ital_cpcllo_s,,,,,
8619,1,19603,ital_cpcllo_l,,,,,
8620,1,19604,hawaiian_s,,,,,
8620,1,19605,spinach_supr_m,,,,,
8621,1,19606,napolitana_l,,,,,
8621,1,19607,thai_ckn_l,,,,,
8622,1,19608,spicy_ital_s,,,,,
8623,1,19609,green_garden_s,,,,,
8623,1,19610,ckn_alfredo_m,,,,,
8624,1,19611,green_garden_s,,,,,
8624,1,19612,green_garden_m,,,,,
8625,1,19613,spicy_ital_m,,,,,
8625,1,19614,pep_msh_pep_m,,,,,
8625,1,19615,mexicana_l,,,,,
8626,1,19616,spinach_fet_m,,,,,
8626,1,19617,prsc_argla_l,,,,,
8627,1,19618,pepperoni_s,,,,,
8628,1,19619,sicilian_m,,,,,
8628,1,19620,ckn_pesto_m,,,,,
8628,1,19621,peppr_salami_l,,,,,
8629,1,19622,pep_msh_pep_s,,,,,
8629,1,19623,spinach_fet_m,,,,,
8630,1,19624,cali_ckn_m,,,,,
8630,1,19625,southw_ckn_m,,,,,
8630,1,19626,classic_dlx_l,,,,,
8630,1,19627,pep_msh_pep_s,,,,,
8631,1,19628,spinach_fet_s,,,,,
8632,1,19629,ital_veggie_l,,,,,
8632,1,19630,hawaiian_s,,,,,
8632,1,19631,pepperoni_m,,,,,
8633,1,19632,ital_supr_m,,,,,
8634,1,19633,ital_veggie_s,,,,,
8635,1,19634,hawaiian_s,,,,,
8636,1,19635,green_garden_s,,,,,
8636,1,19636,bbq_ckn_m,,,,,
8637,1,19637,five_cheese_l,,,,,
8638,1,19638,calabrese_l,,,,,
8639,1,19639,sicilian_s,,,,,
8639,1,19640,calabrese_m,,,,,
8640,1,19641,four_cheese_m,,,,,
8641,1,19642,ckn_pesto_s,,,,,
8641,1,19643,pep_msh_pep_l,,,,,
8641,1,19644,veggie_veg_s,,,,,
8641,1,19645,ckn_pesto_s,,,,,
8641,1,19646,ckn_pesto_l,,,,,
8641,1,19647,five_cheese_l,,,,,
8641,1,19648,classic_dlx_s,,,,,
8641,1,19649,prsc_argla_s,,,,,
8641,1,19650,bbq_ckn_l,,,,,
8642,1,19651,cali_ckn_s,,,,,
8642,1,19652,veggie_veg_l,,,,,
8643,1,19653,ital_supr_m,,,,,
8643,1,19654,spicy_ital_l,,,,,
8643,1,19655,spinach_fet_m,,,,,
8643,1,19656,hawaiian_s,,,,,
8643,1,19657,calabrese_m,,,,,
8643,1,19658,big_meat_s,,,,,
8643,1,19659,bbq_ckn_l,,,,,
8643,1,19660,peppr_salami_s,,,,,
8643,1,19661,peppr_salami_m,,,,,
8644,1,19662,pepperoni_s,,,,,
8644,1,19663,napolitana_s,,,,,
8645,1,19664,classic_dlx_s,,,,,
8646,1,19665,cali_ckn_l,,,,,
8647,1,19666,the_greek_l,,,,,
8647,1,19667,bbq_ckn_l,,,,,
8648,1,19668,classic_dlx_l,,,,,
8648,1,19669,big_meat_s,,,,,
8648,1,19670,five_cheese_l,,,,,
8649,1,19671,pep_msh_pep_s,,,,,
8650,1,19672,classic_dlx_s,,,,,
8650,1,19673,ckn_pesto_m,,,,,
8651,1,19674,spinach_fet_m,,,,,
8651,1,19675,sicilian_m,,,,,
8652,1,19676,bbq_ckn_l,,,,,
8652,1,19677,spicy_ital_l,,,,,
8653,1,19678,five_cheese_l,,,,,
8653,1,19679,veggie_veg_s,,,,,
8654,1,19680,spin_pesto_s,,,,,
8654,1,19681,prsc_argla_s,,,,,
8654,1,19682,napolitana_l,,,,,
8654,1,19683,ital_supr_m,,,,,
8655,1,19684,hawaiian_s,,,,,
8656,1,19685,classic_dlx_m,,,,,
8656,1,19686,peppr_salami_s,,,,,
8656,1,19687,peppr_salami_m,,,,,
8657,1,19688,mexicana_s,,,,,
8657,1,19689,thai_ckn_l,,,,,
8658,1,19690,napolitana_s,,,,,
8658,1,19691,four_cheese_m,,,,,
8659,1,19692,ital_cpcllo_s,,,,,
8659,1,19693,ital_supr_s,,,,,
8660,1,19694,hawaiian_s,,,,,
8661,1,19695,classic_dlx_m,,,,,
8661,1,19696,veggie_veg_m,,,,,
8661,1,19697,prsc_argla_s,,,,,
8662,1,19698,mediterraneo_s,,,,,
8662,1,19699,ital_cpcllo_l,,,,,
8662,1,19700,spinach_fet_s,,,,,
8662,1,19701,southw_ckn_l,,,,,
8663,1,19702,pepperoni_s,,,,,
8663,1,19703,hawaiian_s,,,,,
8664,1,19704,veggie_veg_s,,,,,
8664,1,19705,thai_ckn_l,,,,,
8665,1,19706,peppr_salami_l,,,,,
8665,1,19707,four_cheese_l,,,,,
8666,1,19708,five_cheese_l,,,,,
8666,1,19709,calabrese_l,,,,,
8667,1,19710,ckn_alfredo_s,,,,,
8668,1,19711,spin_pesto_m,,,,,
8668,1,19712,ital_veggie_m,,,,,
8669,1,19713,veggie_veg_l,,,,,
8669,1,19714,pep_msh_pep_l,,,,,
8670,1,19715,ital_cpcllo_l,,,,,
8670,1,19716,big_meat_s,,,,,
8670,1,19717,brie_carre_s,,,,,
8671,1,19718,thai_ckn_l,,,,,
8671,1,19719,sicilian_s,,,,,
8672,1,19720,green_garden_s,,,,,
8672,1,19721,spinach_fet_l,,,,,
8673,1,19722,sicilian_s,,,,,
8673,1,19723,prsc_argla_m,,,,,
8673,1,19724,napolitana_l,,,,,
8673,1,19725,mexicana_l,,,,,
8674,1,19726,hawaiian_l,,,,,
8674,1,19727,five_cheese_l,,,,,
8674,1,19728,cali_ckn_m,,,,,
8675,1,19729,big_meat_s,,,,,
8675,1,19730,bbq_ckn_l,,,,,
8675,1,19731,napolitana_m,,,,,
8676,1,19732,ital_supr_l,,,,,
8677,1,19733,mexicana_m,,,,,
8677,1,19734,spin_pesto_s,,,,,
8678,1,19735,ckn_pesto_l,,,,,
8679,1,19736,big_meat_s,,,,,
8679,1,19737,prsc_argla_s,,,,,
8680,1,19738,hawaiian_l,,,,,
8680,1,19739,spicy_ital_l,,,,,
8681,1,19740,four_cheese_l,,,,,
8681,1,19741,pepperoni_m,,,,,
8682,1,19742,ital_cpcllo_s,,,,,
8682,1,19743,ital_cpcllo_m,,,,,
8682,1,19744,classic_dlx_m,,,,,
8683,1,19745,five_cheese_l,,,,,
8684,1,19746,southw_ckn_m,,,,,
8685,1,19747,spinach_fet_l,,,,,
8685,1,19748,big_meat_s,,,,,
8685,1,19749,bbq_ckn_l,,,,,
8685,1,19750,pep_msh_pep_s,,,,,
8686,1,19751,spicy_ital_s,,,,,
8687,1,19752,sicilian_s,,,,,
8688,1,19753,ckn_alfredo_l,,,,,
8689,1,19754,bbq_ckn_m,,,,,
8690,1,19755,spinach_supr_s,,,,,
8690,1,19756,pepperoni_s,,,,,
8691,1,19757,ital_supr_m,,,,,
8691,1,19758,napolitana_s,,,,,
8691,1,19759,spinach_supr_s,,,,,
8691,1,19760,southw_ckn_s,,,,,
8692,1,19761,pep_msh_pep_m,,,,,
8693,1,19762,classic_dlx_l,,,,,
8694,1,19763,spinach_supr_l,,,,,
8694,1,19764,classic_dlx_m,,,,,
8695,1,19765,bbq_ckn_s,,,,,
8695,1,19766,mediterraneo_s,,,,,
8696,1,19767,ckn_alfredo_m,,,,,
8696,1,19768,soppressata_l,,,,,
8697,1,19769,hawaiian_m,,,,,
8697,1,19770,bbq_ckn_l,,,,,
8697,1,19771,sicilian_s,,,,,
8698,1,19772,pepperoni_m,,,,,
8698,1,19773,ital_veggie_m,,,,,
8698,1,19774,big_meat_s,,,,,
8698,1,19775,the_greek_m,,,,,
8698,1,19776,thai_ckn_l,,,,,
8699,1,19777,southw_ckn_m,,,,,
8699,1,19778,pepperoni_m,,,,,
8699,1,19779,ital_supr_l,,,,,
8699,1,19780,hawaiian_m,,,,,
8699,1,19781,soppressata_l,,,,,
8699,1,19782,napolitana_l,,,,,
8699,1,19783,spinach_fet_l,,,,,
8699,1,19784,pepperoni_s,,,,,
8700,1,19785,bbq_ckn_s,,,,,
8700,1,19786,spinach_fet_m,,,,,
8700,1,19787,pepperoni_s,,,,,
8701,1,19788,mexicana_m,,,,,
8701,1,19789,bbq_ckn_m,,,,,
8701,1,19790,spicy_ital_l,,,,,
8702,1,19791,ital_cpcllo_s,,,,,
8703,1,19792,thai_ckn_l,,,,,
8703,1,19793,napolitana_m,,,,,
8703,1,19794,green_garden_s,,,,,
8703,1,19795,the_greek_xl,,,,,
8704,1,19796,green_garden_s,,,,,
8704,1,19797,spinach_fet_s,,,,,
8705,1,19798,hawaiian_s,,,,,
8705,1,19799,cali_ckn_s,,,,,
8706,1,19800,southw_ckn_l,,,,,
8706,1,19801,bbq_ckn_s,,,,,
8707,1,19802,soppressata_m,,,,,
8707,1,19803,cali_ckn_m,,,,,
8708,1,19804,spinach_fet_m,,,,,
8708,1,19805,pepperoni_s,,,,,
8709,1,19806,the_greek_l,,,,,
8709,1,19807,soppressata_l,,,,,
8710,1,19808,five_cheese_l,,,,,
8710,1,19809,hawaiian_m,,,,,
8710,1,19810,five_cheese_l,,,,,
8710,1,19811,big_meat_s,,,,,
8711,1,19812,veggie_veg_m,,,,,
8712,1,19813,ckn_pesto_m,,,,,
8713,1,19814,thai_ckn_l,,,,,
8714,1,19815,spin_pesto_l,,,,,
8714,1,19816,pepperoni_m,,,,,
8714,1,19817,four_cheese_l,,,,,
8714,1,19818,hawaiian_m,,,,,
8715,1,19819,pep_msh_pep_s,,,,,
8715,1,19820,five_cheese_l,,,,,
8715,1,19821,big_meat_s,,,,,
8716,1,19822,mexicana_l,,,,,
8716,1,19823,soppressata_s,,,,,
8716,1,19824,classic_dlx_m,,,,,
8716,1,19825,spin_pesto_l,,,,,
8717,1,19826,sicilian_s,,,,,
8718,1,19827,ckn_pesto_s,,,,,
8718,1,19828,sicilian_l,,,,,
8718,1,19829,napolitana_m,,,,,
8718,1,19830,spinach_fet_l,,,,,
8719,1,19831,pep_msh_pep_l,,,,,
8719,1,19832,calabrese_m,,,,,
8719,1,19833,prsc_argla_s,,,,,
8720,1,19834,spicy_ital_s,,,,,
8720,1,19835,southw_ckn_s,,,,,
8721,1,19836,prsc_argla_m,,,,,
8722,1,19837,green_garden_s,,,,,
8722,1,19838,ital_veggie_m,,,,,
8722,1,19839,veggie_veg_s,,,,,
8723,1,19840,southw_ckn_l,,,,,
8724,1,19841,thai_ckn_l,,,,,
8724,1,19842,veggie_veg_s,,,,,
8724,1,19843,ckn_alfredo_m,,,,,
8724,1,19844,prsc_argla_s,,,,,
8725,1,19845,classic_dlx_l,,,,,
8725,1,19846,pepperoni_s,,,,,
8725,1,19847,prsc_argla_s,,,,,
8726,1,19848,prsc_argla_m,,,,,
8726,1,19849,veggie_veg_s,,,,,
8727,1,19850,five_cheese_l,,,,,
8727,1,19851,thai_ckn_s,,,,,
8727,1,19852,spinach_fet_m,,,,,
8727,1,19853,ital_cpcllo_s,,,,,
