pizza_id,pizza_type_id,pizza_size,unit_price
29921,classic_dlx_m,M,16.75
29922,ckn_alfredo_l,L,16.75
29923,cali_ckn_m,M,16.75
29924,hawaiian_s,S,16.75
29925,spicy_ital_m,M,16.75
29926,green_garden_m,M,16.75
29927,southw_ckn_l,L,16.75
29928,napolitana_l,L,16.75
29929,ital_supr_l,L,16.75
29930,classic_dlx_m,M,16.75
29931,soppressata_m,M,16.75
29932,pepperoni_m,M,16.75
29933,ital_cpcllo_s,S,16.75
29934,ckn_pesto_l,L,16.75
29935,big_meat_s,S,16.75
29936,pep_msh_pep_m,M,16.75
29937,five_cheese_l,L,16.75
29938,spicy_ital_m,M,16.75
29939,southw_ckn_l,L,16.75
29940,ckn_pesto_l,L,16.75
29941,bbq_ckn_s,S,16.75
29942,spicy_ital_l,L,16.75
29943,napolitana_m,M,16.75
29944,five_cheese_l,L,16.75
29945,veggie_veg_m,M,16.75
29946,spinach_fet_m,M,16.75
29947,spinach_fet_m,M,16.75
29948,spicy_ital_s,S,16.75
29949,southw_ckn_m,M,16.75
29950,four_cheese_m,M,16.75
29951,pep_msh_pep_l,L,16.75
29952,four_cheese_l,L,16.75
29953,spicy_ital_l,L,16.75
29954,southw_ckn_l,L,16.75
29955,sicilian_m,M,16.75
29956,veggie_veg_m,M,16.75
29957,hawaiian_l,L,16.75
29958,prsc_argla_m,M,16.75
29959,peppr_salami_l,L,16.75
29960,brie_carre_s,S,16.75
29961,pepperoni_s,S,16.75
29962,pepperoni_m,M,16.75
29963,calabrese_l,L,16.75
29964,ital_veggie_s,S,16.75
29965,green_garden_s,S,16.75
29966,bbq_ckn_m,M,16.75
29967,ital_supr_m,M,16.75
29968,classic_dlx_m,M,16.75
29969,spinach_fet_l,L,16.75
29970,prsc_argla_s,S,16.75
29971,brie_carre_s,S,16.75
29972,thai_ckn_l,L,16.75
29973,veggie_veg_l,L,16.75
29974,sicilian_s,S,16.75
29975,ital_supr_m,M,16.75
29976,big_meat_s,S,16.75
29977,big_meat_s,S,16.75
29978,five_cheese_l,L,16.75
29979,ital_supr_m,M,16.75
29980,pep_msh_pep_s,S,16.75
29981,hawaiian_l,L,16.75
29982,soppressata_l,L,16.75
29983,bbq_ckn_s,S,16.75
29984,thai_ckn_l,L,16.75
29985,cali_ckn_l,L,16.75
29986,ital_supr_m,M,16.75
29987,big_meat_s,S,16.75
29988,mexicana_m,M,16.75
29989,five_cheese_l,L,16.75
29990,spicy_ital_s,S,16.75
29991,spicy_ital_l,L,16.75
29992,sicilian_m,M,16.75
29993,prsc_argla_m,M,16.75
29994,pepperoni_l,L,16.75
29995,mexicana_l,L,16.75
29996,ital_supr_l,L,16.75
29997,classic_dlx_s,S,16.75
29998,classic_dlx_m,M,16.75
29999,classic_dlx_l,L,16.75
30000,cali_ckn_l,L,16.75
30001,bbq_ckn_m,M,16.75
30002,peppr_salami_m,M,16.75
30003,the_greek_s,S,16.75
30004,sicilian_m,M,16.75
30005,hawaiian_s,S,16.75
30006,big_meat_s,S,16.75
30007,spicy_ital_s,S,16.75
30008,prsc_argla_l,L,16.75
30009,ital_supr_l,L,16.75
30010,spin_pesto_l,L,16.75
30011,spinach_fet_m,M,16.75
30012,cali_ckn_s,S,16.75
30013,pep_msh_pep_l,L,16.75
30014,calabrese_l,L,16.75
30015,veggie_veg_l,L,16.75
30016,green_garden_s,S,16.75
30017,classic_dlx_m,M,16.75
30018,brie_carre_s,S,16.75
30019,spinach_supr_s,S,16.75
30020,thai_ckn_l,L,16.75
30021,mexicana_l,L,16.75
30022,soppressata_s,S,16.75
30023,pepperoni_l,L,16.75
30024,the_greek_l,L,16.75
30025,spicy_ital_m,M,16.75
30026,big_meat_s,S,16.75
30027,classic_dlx_s,S,16.75
30028,classic_dlx_m,M,16.75
30029,ckn_alfredo_m,M,16.75
30030,mexicana_l,L,16.75
30031,ital_supr_m,M,16.75
30032,spinach_fet_m,M,16.75
30033,spicy_ital_s,S,16.75
30034,napolitana_s,S,16.75
30035,green_garden_l,L,16.75
30036,southw_ckn_l,L,16.75
30037,classic_dlx_m,M,16.75
30038,spicy_ital_s,S,16.75
30039,sicilian_s,S,16.75
30040,pepperoni_m,M,16.75
30041,mediterraneo_l,L,16.75
30042,thai_ckn_l,L,16.75
30043,five_cheese_l,L,16.75
30044,spinach_supr_s,S,16.75
30045,calabrese_s,S,16.75
30046,ital_supr_l,L,16.75
30047,sicilian_m,M,16.75
30048,spinach_fet_s,S,16.75
30049,peppr_salami_l,L,16.75
30050,hawaiian_m,M,16.75
30051,napolitana_m,M,16.75
30052,cali_ckn_l,L,16.75
30053,calabrese_m,M,16.75
30054,bbq_ckn_l,L,16.75
30055,thai_ckn_l,L,16.75
30056,sicilian_l,L,16.75
30057,sicilian_l,L,16.75
30058,sicilian_m,M,16.75
30059,hawaiian_s,S,16.75
30060,veggie_veg_l,L,16.75
30061,pepperoni_s,S,16.75
30062,hawaiian_s,S,16.75
30063,veggie_veg_s,S,16.75
30064,cali_ckn_m,M,16.75
30065,southw_ckn_l,L,16.75
30066,prsc_argla_l,L,16.75
30067,mexicana_l,L,16.75
30068,ckn_alfredo_s,S,16.75
30069,southw_ckn_l,L,16.75
30070,mediterraneo_l,L,16.75
30071,ital_supr_l,L,16.75
30072,ital_cpcllo_l,L,16.75
30073,spin_pesto_m,M,16.75
30074,soppressata_m,M,16.75
30075,bbq_ckn_s,S,16.75
30076,bbq_ckn_l,L,16.75
30077,hawaiian_l,L,16.75
30078,napolitana_s,S,16.75
30079,classic_dlx_s,S,16.75
30080,thai_ckn_l,L,16.75
30081,ital_supr_l,L,16.75
30082,big_meat_s,S,16.75
30083,bbq_ckn_l,L,16.75
30084,napolitana_s,S,16.75
30085,thai_ckn_m,M,16.75
30086,pep_msh_pep_s,S,16.75
30087,thai_ckn_l,L,16.75
30088,pep_msh_pep_s,S,16.75
30089,classic_dlx_m,M,16.75
30090,calabrese_m,M,16.75
30091,bbq_ckn_l,L,16.75
30092,veggie_veg_l,L,16.75
30093,spinach_fet_m,M,16.75
30094,bbq_ckn_l,L,16.75
30095,bbq_ckn_m,M,16.75
30096,soppressata_s,S,16.75
30097,thai_ckn_s,S,16.75
30098,spinach_fet_s,S,16.75
30099,classic_dlx_m,M,16.75
30100,mediterraneo_l,L,16.75
30101,the_greek_l,L,16.75
30102,mediterraneo_m,M,16.75
30103,spicy_ital_m,M,16.75
30104,spicy_ital_l,L,16.75
30105,sicilian_l,L,16.75
30106,prsc_argla_l,L,16.75
30107,spin_pesto_m,M,16.75
30108,mexicana_s,S,16.75
30109,bbq_ckn_l,L,16.75
30110,pep_msh_pep_s,S,16.75
30111,classic_dlx_s,S,16.75
30112,bbq_ckn_l,L,16.75
30113,pepperoni_m,M,16.75
30114,pep_msh_pep_l,L,16.75
30115,classic_dlx_s,S,16.75
30116,classic_dlx_m,M,16.75
30117,pepperoni_l,L,16.75
30118,hawaiian_s,S,16.75
30119,bbq_ckn_m,M,16.75
30120,thai_ckn_m,M,16.75
30121,hawaiian_s,S,16.75
30122,five_cheese_l,L,16.75
30123,cali_ckn_m,M,16.75
30124,pep_msh_pep_l,L,16.75
30125,thai_ckn_s,S,16.75
30126,spicy_ital_m,M,16.75
30127,big_meat_s,S,16.75
30128,bbq_ckn_s,S,16.75
30129,sicilian_m,M,16.75
30130,pepperoni_l,L,16.75
30131,spin_pesto_s,S,16.75
30132,pepperoni_l,L,16.75
30133,prsc_argla_l,L,16.75
30134,napolitana_l,L,16.75
30135,spicy_ital_m,M,16.75
30136,four_cheese_l,L,16.75
30137,the_greek_s,S,16.75
30138,thai_ckn_s,S,16.75
30139,spinach_fet_m,M,16.75
30140,spinach_fet_l,L,16.75
30141,sicilian_s,S,16.75
30142,pepperoni_s,S,16.75
30143,pepperoni_l,L,16.75
30144,pep_msh_pep_s,S,16.75
30145,ital_veggie_s,S,16.75
30146,four_cheese_l,L,16.75
30147,classic_dlx_l,L,16.75
30148,bbq_ckn_s,S,16.75
30149,classic_dlx_m,M,16.75
30150,spinach_fet_s,S,16.75
30151,southw_ckn_m,M,16.75
30152,pepperoni_m,M,16.75
30153,napolitana_m,M,16.75
30154,five_cheese_l,L,16.75
30155,southw_ckn_m,M,16.75
30156,four_cheese_l,L,16.75
30157,mexicana_s,S,16.75
30158,ckn_pesto_s,S,16.75
30159,thai_ckn_m,M,16.75
30160,southw_ckn_m,M,16.75
30161,napolitana_m,M,16.75
30162,ital_supr_m,M,16.75
30163,hawaiian_l,L,16.75
30164,four_cheese_l,L,16.75
30165,peppr_salami_s,S,16.75
30166,pepperoni_l,L,16.75
30167,ckn_alfredo_m,M,16.75
30168,thai_ckn_l,L,16.75
30169,southw_ckn_m,M,16.75
30170,peppr_salami_l,L,16.75
30171,pep_msh_pep_m,M,16.75
30172,spinach_fet_l,L,16.75
30173,bbq_ckn_m,M,16.75
30174,sicilian_s,S,16.75
30175,sicilian_m,M,16.75
30176,four_cheese_l,L,16.75
30177,spinach_fet_m,M,16.75
30178,pepperoni_s,S,16.75
30179,napolitana_m,M,16.75
30180,mediterraneo_m,M,16.75
30181,peppr_salami_l,L,16.75
30182,ckn_alfredo_m,M,16.75
30183,spin_pesto_m,M,16.75
30184,hawaiian_l,L,16.75
30185,ckn_pesto_l,L,16.75
30186,bbq_ckn_l,L,16.75
30187,mexicana_m,M,16.75
30188,ckn_pesto_m,M,16.75
30189,brie_carre_s,S,16.75
30190,ital_veggie_m,M,16.75
30191,spin_pesto_m,M,16.75
30192,veggie_veg_l,L,16.75
30193,mexicana_m,M,16.75
30194,mediterraneo_m,M,16.75
30195,brie_carre_s,S,16.75
30196,thai_ckn_l,L,16.75
30197,spinach_supr_s,S,16.75
30198,spinach_supr_m,M,16.75
30199,big_meat_s,S,16.75
30200,sicilian_l,L,16.75
30201,ital_veggie_s,S,16.75
30202,ital_supr_s,S,16.75
30203,bbq_ckn_l,L,16.75
30204,spicy_ital_m,M,16.75
30205,hawaiian_l,L,16.75
30206,prsc_argla_s,S,16.75
30207,five_cheese_l,L,16.75
30208,ckn_pesto_l,L,16.75
30209,spicy_ital_l,L,16.75
30210,sicilian_l,L,16.75
30211,calabrese_m,M,16.75
30212,veggie_veg_l,L,16.75
30213,mexicana_m,M,16.75
30214,veggie_veg_l,L,16.75
30215,ital_cpcllo_l,L,16.75
30216,spinach_supr_s,S,16.75
30217,ckn_alfredo_s,S,16.75
30218,five_cheese_l,L,16.75
30219,soppressata_l,L,16.75
30220,calabrese_m,M,16.75
30221,ital_supr_m,M,16.75
30222,thai_ckn_m,M,16.75
30223,brie_carre_s,S,16.75
30224,spicy_ital_l,L,16.75
30225,prsc_argla_m,M,16.75
30226,green_garden_s,S,16.75
30227,classic_dlx_m,M,16.75
30228,ckn_pesto_m,M,16.75
30229,pepperoni_l,L,16.75
30230,hawaiian_s,S,16.75
30231,green_garden_s,S,16.75
30232,classic_dlx_s,S,16.75
30233,sicilian_s,S,16.75
30234,prsc_argla_s,S,16.75
30235,pepperoni_m,M,16.75
30236,mediterraneo_l,L,16.75
30237,ital_veggie_l,L,16.75
30238,napolitana_s,S,16.75
30239,mediterraneo_s,S,16.75
30240,classic_dlx_m,M,16.75
30241,thai_ckn_s,S,16.75
30242,calabrese_m,M,16.75
30243,pepperoni_s,S,16.75
30244,pepperoni_m,M,16.75
30245,ital_veggie_m,M,16.75
30246,hawaiian_l,L,16.75
30247,prsc_argla_m,M,16.75
30248,peppr_salami_m,M,16.75
30249,hawaiian_s,S,16.75
30250,four_cheese_l,L,16.75
30251,sicilian_m,M,16.75
30252,napolitana_m,M,16.75
30253,pepperoni_s,S,16.75
30254,cali_ckn_l,L,16.75
30255,sicilian_l,L,16.75
30256,pepperoni_m,M,16.75
30257,ital_cpcllo_l,L,16.75
30258,big_meat_s,S,16.75
30259,sicilian_s,S,16.75
30260,four_cheese_m,M,16.75
30261,big_meat_s,S,16.75
30262,four_cheese_l,L,16.75
30263,classic_dlx_s,S,16.75
30264,pepperoni_m,M,16.75
30265,four_cheese_l,L,16.75
30266,classic_dlx_m,M,16.75
30267,hawaiian_s,S,16.75
30268,pepperoni_m,M,16.75
30269,southw_ckn_l,L,16.75
30270,soppressata_m,M,16.75
30271,spinach_supr_s,S,16.75
30272,pepperoni_s,S,16.75
30273,bbq_ckn_m,M,16.75
30274,five_cheese_l,L,16.75
30275,the_greek_s,S,16.75
30276,pepperoni_m,M,16.75
30277,five_cheese_l,L,16.75
30278,thai_ckn_l,L,16.75
30279,spinach_fet_m,M,16.75
30280,sicilian_l,L,16.75
30281,big_meat_s,S,16.75
30282,ital_cpcllo_s,S,16.75
30283,hawaiian_s,S,16.75
30284,thai_ckn_l,L,16.75
30285,spin_pesto_l,L,16.75
30286,sicilian_m,M,16.75
30287,classic_dlx_m,M,16.75
30288,big_meat_s,S,16.75
30289,pep_msh_pep_m,M,16.75
30290,big_meat_s,S,16.75
30291,spin_pesto_s,S,16.75
30292,southw_ckn_s,S,16.75
30293,pep_msh_pep_s,S,16.75
30294,classic_dlx_s,S,16.75
30295,pepperoni_m,M,16.75
30296,soppressata_m,M,16.75
30297,cali_ckn_l,L,16.75
30298,four_cheese_m,M,16.75
30299,the_greek_xl,XL,16.75
30300,hawaiian_s,S,16.75
30301,green_garden_s,S,16.75
30302,thai_ckn_m,M,16.75
30303,thai_ckn_l,L,16.75
30304,spinach_fet_l,L,16.75
30305,spicy_ital_m,M,16.75
30306,spicy_ital_l,L,16.75
30307,prsc_argla_m,M,16.75
30308,pepperoni_s,S,16.75
30309,mediterraneo_l,L,16.75
30310,hawaiian_s,S,16.75
30311,hawaiian_l,L,16.75
30312,calabrese_m,M,16.75
30313,bbq_ckn_l,L,16.75
30314,pepperoni_m,M,16.75
30315,five_cheese_l,L,16.75
30316,napolitana_m,M,16.75
30317,five_cheese_l,L,16.75
30318,spin_pesto_m,M,16.75
30319,peppr_salami_l,L,16.75
30320,ital_supr_m,M,16.75
30321,big_meat_s,S,16.75
30322,thai_ckn_l,L,16.75
30323,sicilian_s,S,16.75
30324,peppr_salami_l,L,16.75
30325,napolitana_s,S,16.75
30326,napolitana_m,M,16.75
30327,bbq_ckn_l,L,16.75
30328,pepperoni_l,L,16.75
30329,hawaiian_s,S,16.75
30330,ital_supr_s,S,16.75
30331,pepperoni_m,M,16.75
30332,ital_veggie_s,S,16.75
30333,soppressata_l,L,16.75
30334,sicilian_l,L,16.75
30335,peppr_salami_l,L,16.75
30336,four_cheese_l,L,16.75
30337,classic_dlx_m,M,16.75
30338,ckn_pesto_l,L,16.75
30339,brie_carre_s,S,16.75
30340,big_meat_s,S,16.75
30341,classic_dlx_s,S,16.75
30342,spinach_fet_s,S,16.75
30343,spicy_ital_m,M,16.75
30344,four_cheese_l,L,16.75
30345,cali_ckn_m,M,16.75
30346,four_cheese_l,L,16.75
30347,spicy_ital_l,L,16.75
30348,soppressata_l,L,16.75
30349,prsc_argla_s,S,16.75
30350,ital_veggie_s,S,16.75
30351,five_cheese_l,L,16.75
30352,ital_cpcllo_l,L,16.75
30353,four_cheese_l,L,16.75
30354,mexicana_l,L,16.75
30355,pepperoni_s,S,16.75
30356,southw_ckn_l,L,16.75
30357,spin_pesto_l,L,16.75
30358,hawaiian_m,M,16.75
30359,classic_dlx_s,S,16.75
30360,bbq_ckn_s,S,16.75
30361,southw_ckn_l,L,16.75
30362,ital_cpcllo_l,L,16.75
30363,hawaiian_l,L,16.75
30364,ital_cpcllo_l,L,16.75
30365,spinach_supr_m,M,16.75
30366,peppr_salami_l,L,16.75
30367,ital_cpcllo_m,M,16.75
30368,thai_ckn_l,L,16.75
30369,ckn_alfredo_m,M,16.75
30370,southw_ckn_s,S,16.75
30371,ckn_pesto_s,S,16.75
30372,bbq_ckn_m,M,16.75
30373,green_garden_m,M,16.75
30374,big_meat_s,S,16.75
30375,spinach_supr_s,S,16.75
30376,soppressata_l,L,16.75
30377,classic_dlx_m,M,16.75
30378,peppr_salami_l,L,16.75
30379,hawaiian_s,S,16.75
30380,thai_ckn_m,M,16.75
30381,spinach_fet_s,S,16.75
30382,calabrese_m,M,16.75
30383,cali_ckn_l,L,16.75
30384,cali_ckn_l,L,16.75
30385,four_cheese_l,L,16.75
30386,ital_supr_m,M,16.75
30387,hawaiian_s,S,16.75
30388,five_cheese_l,L,16.75
30389,the_greek_l,L,16.75
30390,southw_ckn_l,L,16.75
30391,cali_ckn_m,M,16.75
30392,the_greek_xl,XL,16.75
30393,mediterraneo_l,L,16.75
30394,ckn_alfredo_m,M,16.75
30395,bbq_ckn_m,M,16.75
30396,napolitana_s,S,16.75
30397,ckn_pesto_m,M,16.75
30398,the_greek_s,S,16.75
30399,peppr_salami_l,L,16.75
30400,ital_supr_s,S,16.75
30401,bbq_ckn_m,M,16.75
30402,mexicana_l,L,16.75
30403,classic_dlx_l,L,16.75
30404,pepperoni_m,M,16.75
30405,bbq_ckn_s,S,16.75
30406,ital_veggie_l,L,16.75
30407,hawaiian_l,L,16.75
30408,cali_ckn_l,L,16.75
30409,spicy_ital_l,L,16.75
30410,southw_ckn_s,S,16.75
30411,soppressata_l,L,16.75
30412,five_cheese_l,L,16.75
30413,napolitana_s,S,16.75
30414,classic_dlx_m,M,16.75
30415,classic_dlx_l,L,16.75
30416,peppr_salami_l,L,16.75
30417,hawaiian_l,L,16.75
30418,cali_ckn_m,M,16.75
30419,spinach_supr_s,S,16.75
30420,spicy_ital_s,S,16.75
30421,cali_ckn_l,L,16.75
30422,spicy_ital_l,L,16.75
30423,ital_supr_s,S,16.75
30424,green_garden_s,S,16.75
30425,calabrese_m,M,16.75
30426,sicilian_l,L,16.75
30427,napolitana_l,L,16.75
30428,spin_pesto_l,L,16.75
30429,classic_dlx_s,S,16.75
30430,pepperoni_l,L,16.75
30431,classic_dlx_m,M,16.75
30432,bbq_ckn_l,L,16.75
30433,spicy_ital_l,L,16.75
30434,peppr_salami_s,S,16.75
30435,ital_cpcllo_m,M,16.75
30436,five_cheese_l,L,16.75
30437,ital_supr_m,M,16.75
30438,four_cheese_m,M,16.75
30439,four_cheese_l,L,16.75
30440,southw_ckn_l,L,16.75
30441,green_garden_m,M,16.75
30442,pepperoni_m,M,16.75
30443,hawaiian_l,L,16.75
30444,pepperoni_l,L,16.75
30445,thai_ckn_s,S,16.75
30446,spinach_fet_m,M,16.75
30447,soppressata_m,M,16.75
30448,ckn_alfredo_m,M,16.75
30449,green_garden_s,S,16.75
30450,peppr_salami_l,L,16.75
30451,bbq_ckn_s,S,16.75
30452,ital_cpcllo_l,L,16.75
30453,spicy_ital_l,L,16.75
30454,four_cheese_l,L,16.75
30455,cali_ckn_m,M,16.75
30456,sicilian_m,M,16.75
30457,pepperoni_l,L,16.75
30458,mexicana_m,M,16.75
30459,thai_ckn_l,L,16.75
30460,prsc_argla_m,M,16.75
30461,spin_pesto_m,M,16.75
30462,hawaiian_l,L,16.75
30463,sicilian_s,S,16.75
30464,spicy_ital_l,L,16.75
30465,mexicana_l,L,16.75
30466,spinach_fet_s,S,16.75
30467,spicy_ital_m,M,16.75
30468,soppressata_s,S,16.75
30469,soppressata_m,M,16.75
30470,prsc_argla_s,S,16.75
30471,prsc_argla_m,M,16.75
30472,pep_msh_pep_l,L,16.75
30473,napolitana_m,M,16.75
30474,classic_dlx_m,M,16.75
30475,cali_ckn_l,L,16.75
30476,big_meat_s,S,16.75
30477,mexicana_l,L,16.75
30478,green_garden_s,S,16.75
30479,four_cheese_m,M,16.75
30480,five_cheese_l,L,16.75
30481,classic_dlx_m,M,16.75
30482,cali_ckn_s,S,16.75
30483,veggie_veg_s,S,16.75
30484,cali_ckn_s,S,16.75
30485,spicy_ital_l,L,16.75
30486,hawaiian_l,L,16.75
30487,four_cheese_l,L,16.75
30488,thai_ckn_l,L,16.75
30489,hawaiian_s,S,16.75
30490,cali_ckn_m,M,16.75
30491,thai_ckn_l,L,16.75
30492,the_greek_s,S,16.75
30493,pep_msh_pep_s,S,16.75
30494,spicy_ital_s,S,16.75
30495,southw_ckn_l,L,16.75
30496,peppr_salami_l,L,16.75
30497,mexicana_s,S,16.75
30498,sicilian_l,L,16.75
30499,pepperoni_m,M,16.75
30500,hawaiian_m,M,16.75
30501,cali_ckn_m,M,16.75
30502,southw_ckn_m,M,16.75
30503,prsc_argla_m,M,16.75
30504,ital_cpcllo_l,L,16.75
30505,four_cheese_l,L,16.75
30506,big_meat_s,S,16.75
30507,bbq_ckn_l,L,16.75
30508,bbq_ckn_s,S,16.75
30509,veggie_veg_l,L,16.75
30510,thai_ckn_l,L,16.75
30511,veggie_veg_s,S,16.75
30512,the_greek_m,M,16.75
30513,thai_ckn_l,L,16.75
30514,pepperoni_l,L,16.75
30515,pep_msh_pep_s,S,16.75
30516,pep_msh_pep_m,M,16.75
30517,napolitana_s,S,16.75
30518,big_meat_s,S,16.75
30519,bbq_ckn_m,M,16.75
30520,sicilian_m,M,16.75
30521,pep_msh_pep_m,M,16.75
30522,ital_cpcllo_l,L,16.75
30523,classic_dlx_s,S,16.75
30524,big_meat_s,S,16.75
30525,soppressata_m,M,16.75
30526,big_meat_s,S,16.75
30527,pep_msh_pep_s,S,16.75
30528,classic_dlx_m,M,16.75
30529,cali_ckn_l,L,16.75
30530,cali_ckn_l,L,16.75
30531,spinach_supr_s,S,16.75
30532,spinach_fet_l,L,16.75
30533,four_cheese_l,L,16.75
30534,ital_supr_l,L,16.75
30535,prsc_argla_s,S,16.75
30536,hawaiian_s,S,16.75
30537,four_cheese_m,M,16.75
30538,pepperoni_s,S,16.75
30539,pepperoni_s,S,16.75
30540,cali_ckn_l,L,16.75
30541,green_garden_s,S,16.75
30542,five_cheese_l,L,16.75
30543,thai_ckn_l,L,16.75
30544,peppr_salami_l,L,16.75
30545,spin_pesto_l,L,16.75
30546,southw_ckn_m,M,16.75
30547,ckn_alfredo_m,M,16.75
30548,veggie_veg_s,S,16.75
30549,spicy_ital_l,L,16.75
30550,ckn_alfredo_m,M,16.75
30551,spinach_fet_l,L,16.75
30552,peppr_salami_l,L,16.75
30553,ital_supr_m,M,16.75
30554,ckn_pesto_m,M,16.75
30555,southw_ckn_s,S,16.75
30556,soppressata_l,L,16.75
30557,pepperoni_m,M,16.75
30558,classic_dlx_s,S,16.75
30559,calabrese_l,L,16.75
30560,classic_dlx_m,M,16.75
30561,big_meat_s,S,16.75
30562,spinach_fet_s,S,16.75
30563,four_cheese_m,M,16.75
30564,hawaiian_l,L,16.75
30565,green_garden_m,M,16.75
30566,southw_ckn_l,L,16.75
30567,bbq_ckn_l,L,16.75
30568,the_greek_s,S,16.75
30569,spicy_ital_l,L,16.75
30570,prsc_argla_l,L,16.75
30571,pepperoni_l,L,16.75
30572,thai_ckn_l,L,16.75
30573,classic_dlx_s,S,16.75
30574,ckn_alfredo_l,L,16.75
30575,cali_ckn_l,L,16.75
30576,hawaiian_m,M,16.75
30577,spinach_fet_s,S,16.75
30578,calabrese_m,M,16.75
30579,prsc_argla_m,M,16.75
30580,pepperoni_m,M,16.75
30581,mexicana_m,M,16.75
30582,ital_supr_l,L,16.75
30583,spin_pesto_l,L,16.75
30584,thai_ckn_s,S,16.75
30585,four_cheese_l,L,16.75
30586,pep_msh_pep_s,S,16.75
30587,four_cheese_l,L,16.75
30588,ital_veggie_m,M,16.75
30589,big_meat_s,S,16.75
30590,spinach_fet_l,L,16.75
30591,spicy_ital_s,S,16.75
30592,mexicana_m,M,16.75
30593,big_meat_s,S,16.75
30594,hawaiian_s,S,16.75
30595,ckn_pesto_m,M,16.75
30596,brie_carre_s,S,16.75
30597,thai_ckn_l,L,16.75
30598,four_cheese_m,M,16.75
30599,ital_veggie_s,S,16.75
30600,hawaiian_l,L,16.75
30601,five_cheese_l,L,16.75
30602,big_meat_s,S,16.75
30603,big_meat_s,S,16.75
30604,the_greek_xl,XL,16.75
30605,spin_pesto_l,L,16.75
30606,spicy_ital_s,S,16.75
30607,southw_ckn_s,S,16.75
30608,soppressata_l,L,16.75
30609,pepperoni_m,M,16.75
30610,ital_veggie_m,M,16.75
30611,ital_supr_l,L,16.75
30612,ital_cpcllo_m,M,16.75
30613,four_cheese_l,L,16.75
30614,calabrese_l,L,16.75
30615,big_meat_s,S,16.75
30616,sicilian_l,L,16.75
30617,pepperoni_s,S,16.75
30618,four_cheese_m,M,16.75
30619,the_greek_m,M,16.75
30620,napolitana_m,M,16.75
30621,five_cheese_l,L,16.75
30622,thai_ckn_l,L,16.75
30623,spicy_ital_l,L,16.75
30624,ital_supr_l,L,16.75
30625,five_cheese_l,L,16.75
30626,cali_ckn_m,M,16.75
30627,veggie_veg_l,L,16.75
30628,spicy_ital_l,L,16.75
30629,sicilian_s,S,16.75
30630,prsc_argla_m,M,16.75
30631,pepperoni_s,S,16.75
30632,sicilian_m,M,16.75
30633,brie_carre_s,S,16.75
30634,the_greek_s,S,16.75
30635,classic_dlx_m,M,16.75
30636,cali_ckn_m,M,16.75
30637,veggie_veg_m,M,16.75
30638,soppressata_s,S,16.75
30639,sicilian_s,S,16.75
30640,prsc_argla_s,S,16.75
30641,big_meat_s,S,16.75
30642,bbq_ckn_s,S,16.75
30643,thai_ckn_s,S,16.75
30644,thai_ckn_m,M,16.75
30645,spicy_ital_l,L,16.75
30646,pep_msh_pep_l,L,16.75
30647,ital_cpcllo_m,M,16.75
30648,hawaiian_s,S,16.75
30649,cali_ckn_l,L,16.75
30650,big_meat_s,S,16.75
30651,the_greek_xl,XL,17.5
30652,ital_supr_m,M,17.5
30653,ital_cpcllo_l,L,17.5
30654,four_cheese_l,L,17.5
30655,bbq_ckn_m,M,17.5
30656,spicy_ital_l,L,17.5
30657,cali_ckn_m,M,17.5
30658,soppressata_l,L,17.5
30659,ckn_pesto_l,L,17.5
30660,spicy_ital_l,L,17.5
30661,bbq_ckn_s,S,17.5
30662,napolitana_l,L,17.5
30663,ital_cpcllo_s,S,17.5
30664,classic_dlx_s,S,17.5
30665,the_greek_l,L,17.5
30666,the_greek_s,S,17.5
30667,mexicana_l,L,17.5
30668,five_cheese_l,L,17.5
30669,pep_msh_pep_s,S,17.5
30670,cali_ckn_m,M,17.5
30671,cali_ckn_l,L,17.5
30672,veggie_veg_m,M,17.5
30673,spinach_supr_s,S,17.5
30674,green_garden_m,M,17.5
30675,classic_dlx_m,M,17.5
30676,veggie_veg_m,M,17.5
30677,spinach_fet_l,L,17.5
30678,prsc_argla_l,L,17.5
30679,ital_veggie_m,M,17.5
30680,thai_ckn_l,L,17.5
30681,prsc_argla_s,S,17.5
30682,sicilian_m,M,17.5
30683,bbq_ckn_s,S,17.5
30684,ckn_alfredo_s,S,17.5
30685,southw_ckn_l,L,17.5
30686,classic_dlx_s,S,17.5
30687,southw_ckn_m,M,17.5
30688,cali_ckn_l,L,17.5
30689,bbq_ckn_l,L,17.5
30690,pep_msh_pep_s,S,17.5
30691,mediterraneo_m,M,17.5
30692,southw_ckn_s,S,17.5
30693,hawaiian_l,L,17.5
30694,spicy_ital_l,L,17.5
30695,soppressata_s,S,17.5
30696,pepperoni_s,S,17.5
30697,pepperoni_s,S,17.5
30698,pep_msh_pep_s,S,17.5
30699,five_cheese_l,L,17.5
30700,calabrese_s,S,17.5
30701,cali_ckn_l,L,17.5
30702,brie_carre_s,S,17.5
30703,the_greek_m,M,17.5
30704,mexicana_l,L,17.5
30705,classic_dlx_l,L,17.5
30706,calabrese_s,S,17.5
30707,sicilian_s,S,17.5
30708,the_greek_l,L,17.5
30709,spinach_supr_m,M,17.5
30710,cali_ckn_m,M,17.5
30711,mediterraneo_s,S,17.5
30712,four_cheese_l,L,17.5
30713,spicy_ital_m,M,17.5
30714,pepperoni_m,M,17.5
30715,pepperoni_l,L,17.5
30716,pepperoni_m,M,17.5
30717,four_cheese_m,M,17.5
